//JobNo,Skill-ID,MaxLv{,BaseLvReq,JobLvReq},Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#

// Sky Emperor
4305,3014,5,3013,3,0,0,0,0,0,0,0,0,0,0 //KO_JYUSATSU##
4305,3015,1,0,0,0,0,0,0,0,0,0,0,0,0 //KO_KAHU_ENTEN##
4305,3016,1,0,0,0,0,0,0,0,0,0,0,0,0 //KO_HYOUHU_HUBUKI##
4305,3017,1,0,0,0,0,0,0,0,0,0,0,0,0 //KO_KAZEHU_SEIRAN##
4305,3018,1,0,0,0,0,0,0,0,0,0,0,0,0 //KO_DOHU_KOUKAI##
4305,3019,1,3015,1,3016,1,3017,1,3018,1,0,0,0,0 //KO_KAIHOU##
4305,3020,1,3019,1,3022,1,0,0,0,0,0,0,0,0 //KO_ZENKAI##
4305,3021,5,531,1,0,0,0,0,0,0,0,0,0,0 //KO_GENWAKU##
4305,3022,5,533,5,0,0,0,0,0,0,0,0,0,0 //KO_IZAYOI##
4305,3026,5,3021,1,0,0,0,0,0,0,0,0,0,0 //OB_ZANGETSU##
4305,3027,5,3029,3,0,0,0,0,0,0,0,0,0,0 //OB_OBOROGENSOU##
4305,3029,5,3026,2,0,0,0,0,0,0,0,0,0,0 //OB_AKAITSUKI##
4305,5476,5,5479,1,0,0,0,0,0,0,0,0,0,0 //SS_TOKEDASU##
4305,5477,5,5479,1,0,0,0,0,0,0,0,0,0,0 //SS_SHIMIRU##
4305,5478,1,0,0,0,0,0,0,0,0,0,0,0,0 //SS_AKUMUKESU##
4305,5479,1,0,0,0,0,0,0,0,0,0,0,0,0 //SS_SHINKIROU##
4305,5480,10,5479,1,0,0,0,0,0,0,0,0,0,0 //SS_KAGEGARI##
4305,5481,10,5480,3,0,0,0,0,0,0,0,0,0,0 //SS_KAGENOMAI##
4305,5482,10,5481,5,0,0,0,0,0,0,0,0,0,0 //SS_KAGEGISSEN##
4305,5483,10,5485,3,0,0,0,0,0,0,0,0,0,0 //SS_FUUMASHOUAKU##
4305,5484,10,5483,5,0,0,0,0,0,0,0,0,0,0 //SS_FUUMAKOUCHIKU##
4305,5485,10,5479,1,0,0,0,0,0,0,0,0,0,0 //SS_KUNAIWAIKYOKU##
4305,5486,5,5485,3,0,0,0,0,0,0,0,0,0,0 //SS_KUNAIKAITEN##
4305,5487,10,5486,5,0,0,0,0,0,0,0,0,0,0 //SS_KUNAIKUSSETSU##
4305,5488,10,0,0,0,0,0,0,0,0,0,0,0,0 //SS_SEKIENHOU##
4305,5489,10,0,0,0,0,0,0,0,0,0,0,0,0 //SS_REIKETSUHOU##
4305,5490,10,0,0,0,0,0,0,0,0,0,0,0,0 //SS_RAIDENPOU##
4305,5491,10,0,0,0,0,0,0,0,0,0,0,0,0 //SS_KINRYUUHOU##
4305,5492,10,0,0,0,0,0,0,0,0,0,0,0,0 //SS_ANTENPOU##
4305,5493,1,5479,1,5482,7,0,0,0,0,0,0,0,0 //SS_KAGEAKUMU##
4305,5494,1,5479,1,5485,5,5486,5,5487,5,0,0,0,0 //SS_HITOUAKUMU##
4305,5495,1,5479,1,5488,5,5489,5,5490,5,5491,5,5492,5 //SS_ANKOKURYUUAKUMU##

// Night Watch
4306,1,9,0,0,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#Basic Skill#
4306,142,1,0,0,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#First Aid#
4306,500,5,0,0,0,0,0,0,0,0,0,0,0,0 //GS_GLITTERING#Flip the Coin#
4306,501,1,500,1,0,0,0,0,0,0,0,0,0,0 //GS_FLING#Fling#
4306,502,1,500,1,0,0,0,0,0,0,0,0,0,0 //GS_TRIPLEACTION#Triple Action#
4306,503,1,500,5,0,0,0,0,0,0,0,0,0,0 //GS_BULLSEYE#Bulls Eye#
4306,504,1,500,4,0,0,0,0,0,0,0,0,0,0 //GS_MADNESSCANCEL#Madness Canceler#
4306,505,1,500,4,0,0,0,0,0,0,0,0,0,0 //GS_ADJUSTMENT#Adjustment#
4306,506,1,500,2,0,0,0,0,0,0,0,0,0,0 //GS_INCREASING#Increasing Accuracy#
4306,507,1,500,1,0,0,0,0,0,0,0,0,0,0 //GS_MAGICALBULLET#Magical Bullet#
4306,508,1,500,1,0,0,0,0,0,0,0,0,0,0 //GS_CRACKER#Cracker#
4306,509,10,0,0,0,0,0,0,0,0,0,0,0,0 //GS_SINGLEACTION#Single Action#
4306,510,10,0,0,0,0,0,0,0,0,0,0,0,0 //GS_SNAKEEYE#Snake Eye#
4306,511,10,509,1,0,0,0,0,0,0,0,0,0,0 //GS_CHAINACTION#Chain Action#
4306,512,10,509,5,0,0,0,0,0,0,0,0,0,0 //GS_TRACKING#Tracking#
4306,513,5,512,7,0,0,0,0,0,0,0,0,0,0 //GS_DISARM#Disarm#
4306,514,5,512,5,0,0,0,0,0,0,0,0,0,0 //GS_PIERCINGSHOT#Piercing Shot#
4306,515,10,511,3,0,0,0,0,0,0,0,0,0,0 //GS_RAPIDSHOWER#Rapid Shower#
4306,516,10,515,5,0,0,0,0,0,0,0,0,0,0 //GS_DESPERADO#Desperado#
4306,517,10,515,7,516,5,0,0,0,0,0,0,0,0 //GS_GATLINGFEVER#Gatling Fever#
4306,518,10,509,5,0,0,0,0,0,0,0,0,0,0 //GS_DUST#Dust#
4306,519,10,518,3,0,0,0,0,0,0,0,0,0,0 //GS_FULLBUSTER#Full Buster#
4306,520,10,509,5,0,0,0,0,0,0,0,0,0,0 //GS_SPREADATTACK#Spread Attack#
4306,521,10,520,7,0,0,0,0,0,0,0,0,0,0 //GS_GROUNDDRIFT#Ground Drift#
4306,410,1,0,0,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#Call Baby#
4306,2552,1,500,5,0,0,0,0,0,0,0,0,0,0 //RL_RICHS_COIN#Rich's Coin#
4306,2553,5,514,1,0,0,0,0,0,0,0,0,0,0 //RL_MASS_SPIRAL#Mass Spiral#
4306,2554,10,2557,1,0,0,0,0,0,0,0,0,0,0 //RL_BANISHING_BUSTER#Banishing Buster#
4306,2555,5,2556,1,0,0,0,0,0,0,0,0,0,0 //RL_B_TRAP#Bind Trap#
4306,2556,1,500,1,0,0,0,0,0,0,0,0,0,0 //RL_FLICKER#Flicker#
4306,2557,5,513,1,518,1,0,0,0,0,0,0,0,0 //RL_S_STORM#Shatter Storm#
4306,2558,10,500,1,511,10,0,0,0,0,0,0,0,0 //RL_E_CHAIN#Eternal Chain#
4306,2559,1,511,1,0,0,0,0,0,0,0,0,0,0 //RL_QD_SHOT#Quick Draw Shot#
4306,2560,1,500,1,0,0,0,0,0,0,0,0,0,0 //RL_C_MARKER#Crimson Marker#
4306,2561,10,516,1,0,0,0,0,0,0,0,0,0,0 //RL_FIREDANCE#Fire Dance#
4306,2562,5,521,1,0,0,0,0,0,0,0,0,0,0 //RL_H_MINE#Howling Mine#
4306,2563,5,2552,1,0,0,0,0,0,0,0,0,0,0 //RL_P_ALTER#Platinum Alter#
4306,2564,1,516,10,0,0,0,0,0,0,0,0,0,0 //RL_FALLEN_ANGEL#Fallen Angel#
4306,2565,10,2567,1,0,0,0,0,0,0,0,0,0,0 //RL_R_TRIP#Round Trip#
4306,2566,10,2560,1,2562,3,0,0,0,0,0,0,0,0 //RL_D_TAIL#Dragon Tail#
4306,2567,5,517,1,0,0,0,0,0,0,0,0,0,0 //RL_FIRE_RAIN#Fire Rain#
4306,2568,5,2552,1,0,0,0,0,0,0,0,0,0,0 //RL_HEAT_BARREL#Heat Barrel#
4306,2569,5,2553,1,0,0,0,0,0,0,0,0,0,0 //RL_AM_BLAST#Anti-Material Blast#
4306,2570,5,2554,3,0,0,0,0,0,0,0,0,0,0 //RL_SLUGSHOT#Slug Shot#
4306,2571,10,2552,1,2569,3,0,0,0,0,0,0,0,0 //RL_HAMMER_OF_GOD#Hammer of God#
4306,5401,10,0,0,0,0,0,0,0,0,0,0,0,0 //NW_P_F_I##
4306,5402,10,0,0,0,0,0,0,0,0,0,0,0,0 //NW_GRENADE_MASTERY##
4306,5403,1,5401,1,0,0,0,0,0,0,0,0,0,0 //NW_INTENSIVE_AIM##
4306,5404,7,5402,1,0,0,0,0,0,0,0,0,0,0 //NW_GRENADE_FRAGMENT##
4306,5405,5,5401,3,5403,1,0,0,0,0,0,0,0,0 //NW_THE_VIGILANTE_AT_NIGHT##
4306,5406,5,5401,3,5403,1,0,0,0,0,0,0,0,0 //NW_ONLY_ONE_BULLET##
4306,5407,5,5401,3,5403,1,0,0,0,0,0,0,0,0 //NW_SPIRAL_SHOOTING##
4306,5408,5,5401,3,5403,1,0,0,0,0,0,0,0,0 //NW_MAGAZINE_FOR_ONE##
4306,5409,5,5401,3,5403,1,0,0,0,0,0,0,0,0 //NW_WILD_FIRE##
4306,5410,5,5402,3,0,0,0,0,0,0,0,0,0,0 //NW_BASIC_GRENADE##
4306,5411,5,5410,3,0,0,0,0,0,0,0,0,0,0 //NW_HASTY_FIRE_IN_THE_HOLE##
4306,5412,5,5411,3,0,0,0,0,0,0,0,0,0,0 //NW_GRENADES_DROPPING##
4306,5413,5,5412,3,0,0,0,0,0,0,0,0,0,0 //NW_AUTO_FIRING_LAUNCHER##
4306,5414,10,5401,5,5403,1,0,0,0,0,0,0,0,0 //NW_HIDDEN_CARD##
4306,5415,10,5402,5,5412,3,0,0,0,0,0,0,0,0 //NW_MISSION_BOMBARD##

// Hyper Novice
4307,1,9,0,0,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#Basic Skill#
4307,142,1,0,0,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#First Aid#
4307,2,10,0,0,0,0,0,0,0,0,0,0,0,0 //SM_SWORD#Sword Mastery#
4307,4,10,0,0,0,0,0,0,0,0,0,0,0,0 //SM_RECOVERY#Increase HP Recovery#
4307,5,10,0,0,0,0,0,0,0,0,0,0,0,0 //SM_BASH#Bash#
4307,6,10,0,0,0,0,0,0,0,0,0,0,0,0 //SM_PROVOKE#Provoke#
4307,7,10,5,5,0,0,0,0,0,0,0,0,0,0 //SM_MAGNUM#Magnum Break#
4307,8,10,6,5,0,0,0,0,0,0,0,0,0,0 //SM_ENDURE#Endure#
4307,9,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#Increase SP Recovery#
4307,10,1,0,0,0,0,0,0,0,0,0,0,0,0 //MG_SIGHT#Sight#
4307,11,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_NAPALMBEAT#Napalm Beat#
4307,12,10,11,7,13,5,0,0,0,0,0,0,0,0 //MG_SAFETYWALL#Safety Wall#
4307,13,10,11,4,0,0,0,0,0,0,0,0,0,0 //MG_SOULSTRIKE#Soul Strike#
4307,14,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_COLDBOLT#Cold Bolt#
4307,15,10,14,5,0,0,0,0,0,0,0,0,0,0 //MG_FROSTDIVER#Frost Diver#
4307,16,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_STONECURSE#Stone Curse#
4307,17,10,19,4,0,0,0,0,0,0,0,0,0,0 //MG_FIREBALL#Fire Ball#
4307,18,10,17,5,10,1,0,0,0,0,0,0,0,0 //MG_FIREWALL#Fire Wall#
4307,19,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_FIREBOLT#Fire Bolt#
4307,20,10,0,0,0,0,0,0,0,0,0,0,0,0 //MG_LIGHTNINGBOLT#Lightning Bolt#
4307,21,10,20,4,0,0,0,0,0,0,0,0,0,0 //MG_THUNDERSTORM#Thunderstorm#
4307,22,10,0,0,0,0,0,0,0,0,0,0,0,0 //AL_DP#Divine Protection#
4307,23,10,22,3,0,0,0,0,0,0,0,0,0,0 //AL_DEMONBANE#Demon Bane#
4307,24,1,0,0,0,0,0,0,0,0,0,0,0,0 //AL_RUWACH#Ruwach#
4307,25,1,27,4,0,0,0,0,0,0,0,0,0,0 //AL_PNEUMA#Pneuma#
4307,26,2,24,1,0,0,0,0,0,0,0,0,0,0 //AL_TELEPORT#Teleport#
4307,27,4,26,2,0,0,0,0,0,0,0,0,0,0 //AL_WARP#Warp Portal#
4307,28,10,0,0,0,0,0,0,0,0,0,0,0,0 //AL_HEAL#Heal#
4307,29,10,28,3,0,0,0,0,0,0,0,0,0,0 //AL_INCAGI#Increase AGI#
4307,30,10,29,1,0,0,0,0,0,0,0,0,0,0 //AL_DECAGI#Decrease AGI#
4307,31,1,0,0,0,0,0,0,0,0,0,0,0,0 //AL_HOLYWATER#Aqua Benedicta#
4307,32,10,23,3,0,0,0,0,0,0,0,0,0,0 //AL_CRUCIS#Signum Crusis#
4307,33,10,22,3,0,0,0,0,0,0,0,0,0,0 //AL_ANGELUS#Angelus#
4307,34,10,22,5,0,0,0,0,0,0,0,0,0,0 //AL_BLESSING#Blessing#
4307,35,1,28,2,0,0,0,0,0,0,0,0,0,0 //AL_CURE#Cure#
4307,36,10,0,0,0,0,0,0,0,0,0,0,0,0 //MC_INCCARRY#Enlarge Weight Limit#
4307,37,10,36,3,0,0,0,0,0,0,0,0,0,0 //MC_DISCOUNT#Discount#
4307,38,10,37,3,0,0,0,0,0,0,0,0,0,0 //MC_OVERCHARGE#Overcharge#
4307,39,10,36,5,0,0,0,0,0,0,0,0,0,0 //MC_PUSHCART#Pushcart#
4307,40,1,0,0,0,0,0,0,0,0,0,0,0,0 //MC_IDENTIFY#Item Appraisal#
4307,41,10,39,3,0,0,0,0,0,0,0,0,0,0 //MC_VENDING#Vending#
4307,42,10,0,0,0,0,0,0,0,0,0,0,0,0 //MC_MAMMONITE#Mammonite#
4307,43,10,0,0,0,0,0,0,0,0,0,0,0,0 //AC_OWL#Owl's Eye#
4307,44,10,43,3,0,0,0,0,0,0,0,0,0,0 //AC_VULTURE#Vulture's Eye#
4307,45,10,44,1,0,0,0,0,0,0,0,0,0,0 //AC_CONCENTRATION#Improve Concentration#
4307,48,10,0,0,0,0,0,0,0,0,0,0,0,0 //TF_DOUBLE#Double Attack#
4307,49,10,0,0,0,0,0,0,0,0,0,0,0,0 //TF_MISS#Improve Dodge#
4307,50,10,0,0,0,0,0,0,0,0,0,0,0,0 //TF_STEAL#Steal#
4307,51,10,50,5,0,0,0,0,0,0,0,0,0,0 //TF_HIDING#Hiding#
4307,52,10,0,0,0,0,0,0,0,0,0,0,0,0 //TF_POISON#Envenom#
4307,53,1,52,3,0,0,0,0,0,0,0,0,0,0 //TF_DETOXIFY#Detoxify#
4307,410,1,0,0,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#Call Baby#
4307,66,5,0,0,0,0,0,0,0,0,0,0,0,0 //PR_IMPOSITIO#Impositio Manus#
4307,68,5,31,1,66,3,0,0,0,0,0,0,0,0 //PR_ASPERSIO#Aspersio#
4307,70,10,28,1,0,0,0,0,0,0,0,0,0,0 //PR_SANCTUARY#Sanctuary#
4307,72,1,0,0,0,0,0,0,0,0,0,0,0,0 //PR_STRECOVERY#Status Recovery#
4307,74,5,0,0,0,0,0,0,0,0,0,0,0,0 //PR_MAGNIFICAT#Magnificat#
4307,75,5,70,7,0,0,0,0,0,0,0,0,0,0 //PR_GLORIA#Gloria#
4307,80,10,18,1,0,0,0,0,0,0,0,0,0,0 //WZ_FIREPILLAR#Fire Pillar#
4307,81,10,20,1,10,1,0,0,0,0,0,0,0,0 //WZ_SIGHTRASHER#Sightrasher#
4307,83,10,81,2,21,1,0,0,0,0,0,0,0,0 //WZ_METEOR#Meteor Storm#
4307,84,10,11,1,20,1,0,0,0,0,0,0,0,0 //WZ_JUPITEL#Jupiter Thunder#
4307,85,10,21,1,84,5,0,0,0,0,0,0,0,0 //WZ_VERMILION#Lord of Vermilion#
4307,86,5,14,1,20,1,0,0,0,0,0,0,0,0 //WZ_WATERBALL#Water Ball#
4307,87,10,16,1,15,1,0,0,0,0,0,0,0,0 //WZ_ICEWALL#Ice Wall#
4307,88,10,87,1,0,0,0,0,0,0,0,0,0,0 //WZ_FROSTNOVA#Frost Nova#
4307,89,10,15,1,84,3,0,0,0,0,0,0,0,0 //WZ_STORMGUST#Storm Gust#
4307,90,5,16,1,0,0,0,0,0,0,0,0,0,0 //WZ_EARTHSPIKE#Earth Spike#
4307,91,5,90,3,0,0,0,0,0,0,0,0,0,0 //WZ_HEAVENDRIVE#Heaven's Drive#
4307,92,5,91,1,0,0,0,0,0,0,0,0,0,0 //WZ_QUAGMIRE#Quagmire#
4307,93,1,0,0,0,0,0,0,0,0,0,0,0,0 //WZ_ESTIMATION#Sense#
4307,105,1,0,0,0,0,0,0,0,0,0,0,0,0 //BS_HILTBINDING#Hilt Binding#
4307,107,10,105,1,0,0,0,0,0,0,0,0,0,0 //BS_WEAPONRESEARCH#Weaponry Research#
4307,108,1,107,1,0,0,0,0,0,0,0,0,0,0 //BS_REPAIRWEAPON#Weapon Repair#
4307,115,5,0,0,0,0,0,0,0,0,0,0,0,0 //HT_SKIDTRAP#Skid Trap#
4307,116,5,0,0,0,0,0,0,0,0,0,0,0,0 //HT_LANDMINE#Land Mine#
4307,126,10,0,0,0,0,0,0,0,0,0,0,0,0 //HT_BEASTBANE#Beast Bane#
4307,138,10,52,1,0,0,0,0,0,0,0,0,0,0 //AS_ENCHANTPOISON#Enchant Poison#
4307,139,10,138,3,0,0,0,0,0,0,0,0,0,0 //AS_POISONREACT#Poison React#
4307,140,10,138,5,0,0,0,0,0,0,0,0,0,0 //AS_VENOMDUST#Venom Dust#
4307,141,10,139,5,140,5,0,0,0,0,0,0,0,0 //AS_SPLASHER#Venom Splasher#
4307,210,10,50,1,0,0,0,0,0,0,0,0,0,0 //RG_SNATCHER#Gank#
4307,211,10,210,4,0,0,0,0,0,0,0,0,0,0 //RG_STEALCOIN#Mug#
4307,212,10,211,4,0,0,0,0,0,0,0,0,0,0 //RG_BACKSTAP#Back Stab#
4307,213,5,51,1,0,0,0,0,0,0,0,0,0,0 //RG_TUNNELDRIVE#Stalk#
4307,214,5,212,2,213,2,0,0,0,0,0,0,0,0 //RG_RAID#Sightless Raid#
4307,226,10,0,0,0,0,0,0,0,0,0,0,0,0 //AM_AXEMASTERY#Axe Mastery#
4307,248,10,0,0,0,0,0,0,0,0,0,0,0,0 //CR_TRUST#Faith#
4307,249,10,0,0,0,0,0,0,0,0,0,0,0,0 //CR_AUTOGUARD#Guard#
4307,250,5,249,5,0,0,0,0,0,0,0,0,0,0 //CR_SHIELDCHARGE#Smite#
4307,251,5,250,3,0,0,0,0,0,0,0,0,0,0 //CR_SHIELDBOOMERANG#Shield Boomerang#
4307,253,10,248,7,0,0,0,0,0,0,0,0,0,0 //CR_HOLYCROSS#Holy Cross#
4307,259,10,23,10,22,10,0,0,0,0,0,0,0,0 //MO_IRONHAND#Iron Fists#
4307,261,5,259,2,0,0,0,0,0,0,0,0,0,0 //MO_CALLSPIRITS#Summon Spirit Sphere#
4307,262,1,261,5,0,0,0,0,0,0,0,0,0,0 //MO_ABSORBSPIRITS#Absorb Spirit Sphere#
4307,270,5,262,1,0,0,0,0,0,0,0,0,0,0 //MO_EXPLOSIONSPIRITS#Fury#
4307,365,1,9,1,0,0,0,0,0,0,0,0,0,0 //HW_MAGICCRASHER#Stave Crasher#
4307,401,1,261,5,262,1,270,5,0,0,0,0,0,0 //CH_SOULCOLLECT#Hyper Spirit Sphere#
4307,5075,5,0,0,0,0,0,0,0,0,0,0,0,0 //NV_BREAKTHROUGH#Break Through#
4307,5076,1,0,0,0,0,0,0,0,0,0,0,0,0 //NV_HELPANGEL#Help Angel#
4307,5077,5,0,0,0,0,0,0,0,0,0,0,0,0 //NV_TRANSCENDENCE#Transcendence#
4307,2535,1,41,1,0,0,0,0,0,0,0,0,0,0 //ALL_BUYING_STORE#Open Buying Store#
4307,2544,1,0,0,0,0,0,0,0,0,0,0,0,0 //MC_CARTDECORATE#Cart Decorate#
4307,5449,10,0,0,0,0,0,0,0,0,0,0,0,0 //HN_SELFSTUDY_TATICS##
4307,5450,10,0,0,0,0,0,0,0,0,0,0,0,0 //HN_SELFSTUDY_SOCERY##
4307,5451,10,5449,5,0,0,0,0,0,0,0,0,0,0 //HN_DOUBLEBOWLINGBASH##
4307,5452,10,5451,7,0,0,0,0,0,0,0,0,0,0 //HN_MEGA_SONIC_BLOW##
4307,5453,10,5449,5,0,0,0,0,0,0,0,0,0,0 //HN_SHIELD_CHAIN_RUSH##
4307,5454,10,5453,7,0,0,0,0,0,0,0,0,0,0 //HN_SPIRAL_PIERCE_MAX##
4307,5455,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_METEOR_STORM_BUSTER##
4307,5456,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_JUPITEL_THUNDER_STORM##
4307,5457,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_JACK_FROST_NOVA##
4307,5458,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_HELLS_DRIVE##
4307,5459,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_GROUND_GRAVITATION##
4307,5460,10,5450,5,0,0,0,0,0,0,0,0,0,0 //HN_NAPALM_VULCAN_STRIKE##
4307,5461,1,5451,7,5452,7,5453,7,5454,7,0,0,0,0 //HN_BREAKINGLIMIT##
4307,5462,1,5455,5,5456,5,5457,5,5458,5,5459,5,5460,5 //HN_RULEBREAK##

// Spirit Handler
4308,5018,1,0,0,0,0,0,0,0,0,0,0,0,0 //SU_BASIC_SKILL##
4308,5019,1,5018,1,0,0,0,0,0,0,0,0,0,0 //SU_BITE##
4308,5020,1,5019,1,0,0,0,0,0,0,0,0,0,0 //SU_HIDE##
4308,5021,3,5020,1,0,0,0,0,0,0,0,0,0,0 //SU_SCRATCH##
4308,5022,1,5021,3,0,0,0,0,0,0,0,0,0,0 //SU_STOOP##
4308,5023,3,5022,1,0,0,0,0,0,0,0,0,0,0 //SU_LOPE##
4308,5024,1,5023,3,0,0,0,0,0,0,0,0,0,0 //SU_SPRITEMABLE##
4308,5025,1,5027,3,0,0,0,0,0,0,0,0,0,0 //SU_POWEROFLAND##
4308,5026,5,5024,1,0,0,0,0,0,0,0,0,0,0 //SU_SV_STEMSPEAR##
4308,5027,5,5028,3,0,0,0,0,0,0,0,0,0,0 //SU_CN_POWDERING##
4308,5028,5,5029,3,0,0,0,0,0,0,0,0,0,0 //SU_CN_METEOR##
4308,5029,5,5026,3,0,0,0,0,0,0,0,0,0,0 //SU_SV_ROOTTWIST##
4308,5031,1,5036,3,0,0,0,0,0,0,0,0,0,0 //SU_POWEROFLIFE##
4308,5032,5,5035,3,0,0,0,0,0,0,0,0,0,0 //SU_SCAROFTAROU##
4308,5033,5,5024,1,0,0,0,0,0,0,0,0,0,0 //SU_PICKYPECK##
4308,5035,5,5033,3,0,0,0,0,0,0,0,0,0,0 //SU_ARCLOUSEDASH##
4308,5036,5,5032,3,0,0,0,0,0,0,0,0,0,0 //SU_LUNATICCARROTBEAT##
4308,5037,1,5039,3,0,0,0,0,0,0,0,0,0,0 //SU_POWEROFSEA##
4308,5038,5,5040,3,0,0,0,0,0,0,0,0,0,0 //SU_TUNABELLY##
4308,5039,5,5038,3,0,0,0,0,0,0,0,0,0,0 //SU_TUNAPARTY##
4308,5040,5,5041,3,0,0,0,0,0,0,0,0,0,0 //SU_BUNCHOFSHRIMP##
4308,5041,5,5024,1,0,0,0,0,0,0,0,0,0,0 //SU_FRESHSHRIMP##
4308,5044,1,5024,1,0,0,0,0,0,0,0,0,0,0 //SU_SOULATTACK##
4308,5045,5,100,0,5047,5,0,0,0,0,0,0,0,0,0,0 //SU_POWEROFFLOCK##
4308,5046,5,100,0,5045,5,0,0,0,0,0,0,0,0,0,0 //SU_SVG_SPIRIT##
4308,5047,5,100,0,5031,1,0,0,0,0,0,0,0,0,0,0 //SU_HISS##
4308,5048,5,100,0,5053,5,0,0,0,0,0,0,0,0,0,0 //SU_NYANGGRASS##
4308,5049,5,100,0,5037,1,0,0,0,0,0,0,0,0,0,0 //SU_GROOMING##
4308,5050,5,100,0,5049,5,0,0,0,0,0,0,0,0,0,0 //SU_PURRING##
4308,5051,5,100,0,5050,5,0,0,0,0,0,0,0,0,0,0 //SU_SHRIMPARTY##
4308,5052,1,100,0,5046,5,0,0,0,0,0,0,0,0,0,0 //SU_SPIRITOFLIFE##
4308,5053,5,100,0,5025,1,0,0,0,0,0,0,0,0,0,0 //SU_MEOWMEOW##
4308,5054,1,100,0,5048,5,0,0,0,0,0,0,0,0,0,0 //SU_SPIRITOFLAND##
4308,5055,5,100,0,5025,1,0,0,0,0,0,0,0,0,0,0 //SU_CHATTERING##
4308,5056,1,100,0,5051,5,0,0,0,0,0,0,0,0,0,0 //SU_SPIRITOFSEA##
4308,410,1,0,0,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#Call Baby#
4308,5433,10,0,0,0,0,0,0,0,0,0,0,0,0 //SH_MYSTICAL_CREATURE_MASTERY##
4308,5434,1,5433,7,5437,3,0,0,0,0,0,0,0,0 //SH_COMMUNE_WITH_CHUL_HO##
4308,5435,7,5433,1,0,0,0,0,0,0,0,0,0,0 //SH_CHUL_HO_SONIC_CLAW##
4308,5436,7,5433,3,5435,3,0,0,0,0,0,0,0,0 //SH_HOWLING_OF_CHUL_HO##
4308,5437,7,5433,5,5436,3,0,0,0,0,0,0,0,0 //SH_HOGOGONG_STRIKE##
4308,5438,1,5433,7,5442,3,0,0,0,0,0,0,0,0 //SH_COMMUNE_WITH_KI_SUL##
4308,5439,7,5433,1,0,0,0,0,0,0,0,0,0,0 //SH_KI_SUL_WATER_SPRAYING##
4308,5440,5,5433,3,5439,3,0,0,0,0,0,0,0,0 //SH_MARINE_FESTIVAL_OF_KI_SUL##
4308,5441,5,5433,3,5439,3,0,0,0,0,0,0,0,0 //SH_SANDY_FESTIVAL_OF_KI_SUL##
4308,5442,7,5433,5,5440,2,5441,2,0,0,0,0,0,0 //SH_KI_SUL_RAMPAGE##
4308,5443,1,5433,7,5446,3,0,0,0,0,0,0,0,0 //SH_COMMUNE_WITH_HYUN_ROK##
4308,5444,7,5433,1,0,0,0,0,0,0,0,0,0,0 //SH_COLORS_OF_HYUN_ROK##
4308,5445,7,5433,3,5444,3,0,0,0,0,0,0,0,0 //SH_HYUN_ROKS_BREEZE##
4308,5446,7,5433,5,5445,3,0,0,0,0,0,0,0,0 //SH_HYUN_ROK_CANNON##
4308,5447,5,5433,10,0,0,0,0,0,0,0,0,0,0 //SH_TEMPORARY_COMMUNION##
4308,5448,5,5433,10,5438,1,0,0,0,0,0,0,0,0 //SH_BLESSING_OF_MYSTICAL_CREATURES##

// Sky Emperor (Union)
4316,1,9,0,0,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#Basic Skill#
4316,142,1,0,0,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#First Aid#
4316,411,10,0,0,0,0,0,0,0,0,0,0,0,0 //TK_RUN#Running#
4316,412,1,413,1,0,0,0,0,0,0,0,0,0,0 //TK_READYSTORM#Prepare Whirlwind#
4316,413,7,0,0,0,0,0,0,0,0,0,0,0,0 //TK_STORMKICK#Whirlwind Kick#
4316,414,1,415,1,0,0,0,0,0,0,0,0,0,0 //TK_READYDOWN#Prepare Axe Kick#
4316,415,7,0,0,0,0,0,0,0,0,0,0,0,0 //TK_DOWNKICK#Axe Kick#
4316,416,1,417,1,0,0,0,0,0,0,0,0,0,0 //TK_READYTURN#Prepare Round Kick#
4316,417,7,0,0,0,0,0,0,0,0,0,0,0,0 //TK_TURNKICK#Round Kick#
